CMPD_CHEMBLID,CANONICAL_SMILES,pKi
CHEMBL401696,N[C@@H]1CC[C@H](CC1)[C@H](NC(=O)[C@@H]2CC[C@H]3CN(CC(=O)N23)S(=O)(=O)Cc4ccccc4)C(=O)c5nccs5,8.494850022
CHEMBL198071,Cc1cc2oc(Cc3cccc(Cl)c3)nc2c(NCCC4CCCCN4)n1,8.508638306
CHEMBL366882,NC(=N)NCCCC(NC(=O)[C@@H]1CCCN1C(=O)C(O)C2c3ccccc3c4ccccc24)C(=O)c5nc6ccccc6s5,8.508638306
CHEMBL29657,[O-][n+]1ccccc1C(F)(F)CNC2=NC=C(Cl)N(CC(=O)NCc3ncccc3F)C2=O,8.508638306
CHEMBL101605,CC1=CN=C(NCCc2ccccn2)C(=O)N1CC(=O)NCc3ccc4[nH]ncc4c3,8.508638306
CHEMBL317353,NC(=N)NCCC[C@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc3ccccc3)NC(=O)CCCCCNC(=O)[C@H](CCc4ccccc4)NC(=O)C1=O,8.508638306
CHEMBL250461,NC(=N)NOCCNC(=O)Cc1c(Cl)ccc(NCC(F)(F)c2ccc(F)c3ccccc23)c1F,8.508638306
CHEMBL313826,NCc1ccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N4CCCCC4)cc1,8.508638306
CHEMBL352188,NC(=N)NCCC[C@@H]1NC(=O)C2CCCN2C(=O)[C@H](CNC(=O)\C=C\[C@H](Cc3ccc(O)cc3)NC(=O)[C@@H](Cc4ccccc4)NC(=O)C1=O)NC(=O)Cc5ccccc5,8.508638306
CHEMBL193188,NCCc1ccc(Cl)cc1CNC(=O)[C@@H]2CCCN2C(=O)C3(O)c4ccccc4c5ccccc35,8.508638306
CHEMBL179210,NC(=N)NCCCC(NC(=O)[C@@H]1CCCN1C(=O)CC(c2ccccc2)c3ccccc3)C(=O)c4nc5ccccc5s4,8.508638306
CHEMBL2448350,CC(C)(C)OC(=O)N1C[C@@H]([C@H](C1)c2cccc(c2)C(F)(F)F)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCCN)B4O[C@@H]5C[C@@H]6C[C@@H](C6(C)C)[C@]5(C)O4,8.508638306
CHEMBL409333,CCOC(=O)[C@H]1C[C@H](C)CCN1C(=O)[C@H](CC(=O)NC[C@@H]2CCCN(C2)C(=N)N)NS(=O)(=O)c3ccc4ccccc4c3,8.508638306
CHEMBL407631,O=C(NCC#Cc1c[nH]cn1)[C@@H]2CCCN2C(=O)[C@H](NS(=O)(=O)Cc3ccccc3)C(c4ccccc4)c5ccccc5,8.522878745
CHEMBL32881,CC1=CC(=C(N)C(=O)N1CC(=O)NCc2ccc(N)nc2C)S(=O)(=O)C3CCCCC3,8.522878745
CHEMBL27180,[O-][n+]1ccccc1C(F)(F)CNC2=NC=C(Cl)N(CC(=O)NCc3ccccc3OC(F)F)C2=O,8.522878745
CHEMBL108183,NC(C(c1ccccc1)c2ccccc2)C(=O)N3CCC[C@H]3C(=O)NCc4cc(Cl)ccc4Cl,8.522878745
CHEMBL1682694,CC1=CN=C(NCCc2ccccn2)C(=O)N1CC(=O)NCc3cccc(Cl)c3,8.522878745
CHEMBL555753,NC1CCC(CNC(=O)[C@@H]2CCCN2C(=O)CC3c4ccccc4C=Cc5ccccc35)CC1,8.522878745
CHEMBL108183,NC(C(c1ccccc1)c2ccccc2)C(=O)N3CCC[C@H]3C(=O)NCc4cc(Cl)ccc4Cl,8.522878745
CHEMBL432209,NC(=N)NCCCC(NC(=O)[C@@H]1CC[C@H]2CN(CC(=O)N12)C(=O)CCc3ccccn3)C(=O)c4nccs4,8.522878745
CHEMBL316551,N[C@@H](Cc1ccc(F)cc1)C(=O)N2C[C@@H]3CC[C@H](N3C(=O)C2)C(=O)NC(CCCN=C(N)N)C(=O)c4nccs4,8.522878745
CHEMBL122331,CC(C)(C)OC(=O)N[C@H](C(C1CCCCC1)C2CCCCC2)C(=O)N3CCC[C@H]3C(=O)NCc4ccc(N)nc4,8.522878745
CHEMBL3216390,NC(=N)NCCCNC(=O)[C@@H]1CCCCN1C(=O)[C@@H](CC2CCCCC2)NCC(=O)O,8.522878745
CHEMBL434497,CS(=O)(=O)N[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)NCC3CCC(N)CC3,8.522878745
CHEMBL298013,CN(C1CCCC1)C(=O)[C@H](Cc2ccc(s2)C(=N)N)NS(=O)(=O)c3ccc4ccccc4c3,8.522878745
CHEMBL29417,COc1ccccc1CNC(=O)CN2C(=CN=C(NCC(F)(F)c3cccc[n+]3[O-])C2=O)Cl,8.522878745
CHEMBL103581,N[C@H](C(c1ccccc1)c2ccccc2)C(=O)N3CCC[C@H]3C(=O)NCc4cc(Cl)ccc4Cl,8.522878745
CHEMBL36744,COCCCC(NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OCc2ccccc2)C(c3ccccc3)c4ccccc4)B5O[C@@H]6CC7CC(C7(C)C)[C@]6(C)O5,8.522878745
CHEMBL130119,N[C@@H](C1CCCCC1)C(=O)N2CCC[C@H]2C(=O)NCC3CCC(N)CC3,8.522878745
CHEMBL402854,CC1=CC=C(NS(=O)(=O)Cc2ccccc2)C(=O)N1Cc3c(C)ncn3CC(=O)NC4CC(N)C4,8.522878745
CHEMBL96801,CN1CCOc2ccccc2CNC(=O)CN3C(=CN=C(N[C@@H](Cc4ccccc4)CNC(=O)C1)C3=O)Cl,8.522878745
CHEMBL102930,N\C=N\CCCC(NC(=O)CN(CC1(CCCC1)c2ccccc2)C(=O)CCc3ccccc3)B(O)O,8.522878745
CHEMBL2368546,NC(=N)NCCCC[C@@H](NC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)[C@@H]2CCN2C(=O)[C@H](CC3CCCCC3)NC(=O)[C@@H]4CC[C@@H](CNC(=N)N)CC4)C(=O)N,8.522878745
CHEMBL121982,Nc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc3ccc(Cl)c(Cl)c3)NS(=O)(=O)Cc4ccccc4)cn1,8.522878745
CHEMBL101867,CC1=CN=C(NCCc2ccc3OCCc3c2)C(=O)N1CC(=O)NCc4ccc5[nH]ncc5c4,8.537602002
CHEMBL32831,COC(=O)C(CSc1ccccc1)N2C(=O)N3CC=CC(N3C2=O)C(=O)NC[C@@H]4CC[C@@H](N)CC4,8.537602002
CHEMBL29019,[O-][n+]1ccccc1C(F)(F)CNC2=NC=C(Cl)N(CC(=O)NCc3ncccc3Cl)C2=O,8.537602002
CHEMBL1682769,CC(C)CN(CC(C)C)C(=O)c1cc(C)cc(OCCc2ccccc2CN)c1,8.537602002
CHEMBL2204325,Clc1ccc2OCC(=O)NCC(=O)N[C@H](C3CCCCC3)C(=O)N4CCC[C@H]4C(=O)NCc2c1,8.537602002
CHEMBL254786,Cc1ccnc(c1)C(F)(F)CNc2ccc(C#N)c(CC(=O)NCCONC(=N)N)c2F,8.537602002
CHEMBL402724,CC1=CC=C(NS(=O)(=O)Cc2ccccc2)C(=O)N1Cc3c(C)ncn3CC(=O)NN4CC(O)C4,8.552841969
CHEMBL142224,CC1=CN=C(NCC(F)(F)c2ccccn2)C(=O)N1CC(=O)NCc3cc(C)ccn3,8.552841969
CHEMBL412702,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](Cc3c[nH]cn3)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCN=C(N)N)N(C)C(=O)[C@@H]5CCCN5C(=O)[C@H](Cc6ccccc6)NC(=O)C)C(=O)N7CCC[C@H]7C(=O)N[C@@H](CC(C)C)C(=O)O,8.552841969
CHEMBL399868,Cc1nc(N)ccc1CNC(=O)Cc2c(Cl)ccc(NCC(F)(F)c3ccc(F)c4ccccc34)c2F,8.552841969
CHEMBL1270156,Cn1c(CNc2ccc(cc2)C(=N)N)nc3cc(ccc13)[C@@](C)(NCC(=O)O)C(=O)N4CCCC4,8.568636236
CHEMBL250273,NC(=N)NOCCNC(=O)Cc1c(Cl)ccc(NCC(F)(F)c2cccc3cccnc23)c1F,8.568636236
CHEMBL362206,C[C@@](O)(C(=O)N1CCC[C@H]1C(=O)NCc2cc(Cl)ccc2CN)c3ccccc3,8.568636236
CHEMBL322696,FC(F)(CNC1=NC=CN(CC(=O)NCc2ccccc2n3cnnn3)C1=O)c4ccccn4,8.568636236
CHEMBL193502,[O-][n+]1c(NCC(F)(F)c2ccccn2)ccc(Cl)c1CC(=O)NCc3ccccc3n4cncn4,8.585026652
CHEMBL468143,CN1C(=O)C(Cc2ccc(cc2)C(=N)N)Oc3cc(ccc13)N(Cc4ccccc4)C(=O)CC(=O)O,8.585026652
CHEMBL2373408,CC1(C)[C@@H]2C[C@H]3OB(O[C@@]3(C)[C@H]1C2)[C@H](CCCCN)NC(=O)Cn4nc(CC#N)nc4CCc5ccccc5,8.585026652
CHEMBL137945,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC2CCCCC2)NCC(=O)O)C(=O)c3nccs3,8.585026652
CHEMBL94787,CS(=O)(=O)N[C@H](C(c1ccccc1)c2ccccc2)C(=O)N3CCC[C@H]3C(=O)NCC#Cc4c[nH]cn4,8.585026652
CHEMBL46135,Cc1nc(N)ccc1CNC(=O)CN2C(=O)C(=CC=C2C(F)(F)F)NS(=O)(=O)Cc3ccc(Cl)cc3,8.585026652
CHEMBL137945,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC2CCCCC2)NCC(=O)O)C(=O)c3nccs3,8.585026652
CHEMBL33887,N[C@@H]1CC[C@@H](CNC(=O)C2C=CCN3N2C(=O)N(C(CSc4ccc(Br)cc4)C(=O)O)C3=O)CC1,8.585026652
CHEMBL26804,[O-][n+]1ccccc1C(F)(F)CNC2=NC=C(Cl)N(CC(=O)NCc3ccccc3Cl)C2=O,8.602059991
CHEMBL321013,NC(=N)NCCCC(NC(=O)[C@@H]1CC[C@H]2CN(CC(=O)N12)C(=O)Cc3ccccc3)C(=O)c4nccs4,8.602059991
CHEMBL329266,ClC1=CN=C2N[C@@H](Cc3ccccc3)CNCCCCCOc4ccccc4CNC(=O)CN1C2=O,8.602059991
CHEMBL320080,N[C@H](C1CCCCC1)C(=O)N2CCC[C@H]2C(=O)NCc3cc(Cl)ccc3O,8.602059991
CHEMBL434417,NC1CCC(CNC(=O)[C@@H]2CCCN2C(=O)C(Cc3ccc(O)cc3)c4ccccc4)CC1,8.602059991
CHEMBL3933799,NCc1ccc(Cl)cc1CN=C(O)[C@@H]2CCN2C(=O)C3NCc4ccccc34,8.602059991
CHEMBL3941954,OC(=NCc1cc(Cl)ccc1n2cnnn2)[C@@H]3CCCN3C(=O)C4(O)CCc5cccnc45,8.602059991
CHEMBL370050,[O-][n+]1c(NCC(F)(F)c2ccccn2)ccc(Cl)c1CC(=O)NCc3ncccc3n4cncn4,8.602059991
CHEMBL100049,CC1=CN=C(NCC(F)(F)c2ccccc2)C(=O)N1CC(=O)NCc3ccc4c(N)noc4c3,8.602059991
CHEMBL131999,COc1cc(ccc1O)C(O)C(=O)N2CCC[C@H]2C(=O)NCC3CCC(N)CC3,8.602059991
CHEMBL431056,NCCCCC(NC(=O)CN(CC1(CCCC1)c2ccccc2)C(=O)CCc3ccccc3)B(O)O,8.619788758
CHEMBL271675,CC1=CC=C(NS(=O)(=O)Cc2ccccc2)C(=O)N1Cc3c(C)ncn3CC(=O)NCCO,8.619788758
CHEMBL32182,NC(=N)NCCC[C@H](NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)C(=O)N12)C(=O)c4nccs4,8.619788758
CHEMBL28922,NC(=N)NCCC[C@H](NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)CN12)C(=O)c4nccs4,8.619788758
CHEMBL29181,[O-][n+]1ccccc1C(F)(F)CNC2=NC=C(Cl)N(CC(=O)NCc3ccccc3OC(F)(F)F)C2=O,8.619788758
CHEMBL32182,NC(=N)NCCC[C@H](NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)C(=O)N12)C(=O)c4nccs4,8.619788758
CHEMBL268833,CS(=O)(=O)N[C@H](C(c1ccccc1)c2ccccc2)C(=O)N3CCC[C@H]3C(=O)NCc4cc(CN)cs4,8.619788758
CHEMBL29510,[O-][n+]1ccccc1C(F)(F)CNC2=NC=C(Cl)N(CC(=O)NCc3cc(F)ccc3F)C2=O,8.619788758
CHEMBL404025,NC(=N)NOCCNC(=O)Cc1c(F)c(NCC(F)(F)c2ccccc2)ccc1C#N,8.638272164
CHEMBL349430,CC1=CC=C(NCCc2ccccc2)C(=O)N1CC(=O)NCc3ccc(N)nc3C,8.638272164
CHEMBL1084908,NC(=N)NOCCNC(=O)CN1C(=O)C(=NC=C1C#N)NCC(F)(F)c2ccccc2,8.638272164
CHEMBL282837,[O-][n+]1ccccc1C(F)(F)CNC2=NC=C(Cl)N(CC(=O)NCc3ccccc3F)C2=O,8.638272164
CHEMBL198436,Cc1cc2oc(Cc3cccc(Cl)c3)nc2c(NCC(F)(F)c4cccc[n+]4[O-])n1,8.638272164
CHEMBL143024,Fc1cccnc1CNC(=O)CN2C(=O)C(=NC=C2C#N)NCC(F)(F)c3ccccn3,8.638272164
CHEMBL282837,[O-][n+]1ccccc1C(F)(F)CNC2=NC=C(Cl)N(CC(=O)NCc3ccccc3F)C2=O,8.638272164
CHEMBL350373,COc1cc(Cc2c(sc3cc(O)ccc23)c4ccc(NC(=O)CN(C)C)cc4)ccc1CN5CCCC5,8.638272164
CHEMBL1682759,CC1=CN=C(NCCC2CCCCN2)C(=O)N1CC(=O)NCc3cc(Cl)ccc3C,8.638272164
CHEMBL333238,NC1CCC(CNC(=O)[C@@H]2CCCN2C(=O)CC(c3ccccc3)c4cccnc4)CC1,8.657577319
CHEMBL414606,CS(=O)(=O)N[C@H](C(c1ccccc1)c2ccccc2)C(=O)N3CCC[C@H]3C(=O)NCc4cc(cs4)C(=N)NN,8.657577319
CHEMBL2152427,C[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)NCc3cc(Cl)ccc3CN,8.657577319
CHEMBL123142,Cc1cc(N)nc(C)c1CNC(=O)[C@@H]2CCCN2C(=O)[C@H](NC(=O)OC(C)(C)C)C(C3CCCCC3)C4CCCCC4,8.657577319
CHEMBL81521,CN([C@@H](CC(=O)O)C(=O)N1CCCC[C@H]1CCOC2CCN(CC2)C(=N)N)C3CCCCC3,8.663540266
CHEMBL3084834,N[C@@H]1CC[C@H](CC1)C(NC(=O)[C@@H]2CC[C@H]3CN(CC(=O)N23)S(=O)(=O)Cc4ccccc4)C(=O)C(=O)NCC(=O)O,8.669586227
CHEMBL275206,Oc1ccc2c(Cc3ccc(CN4CCCC4)c(Br)c3)c(sc2c1)c5ccc(OCCN6CCCC6)cc5,8.677780705
CHEMBL182997,CC(C)(C)[C@@H](O)C(=O)N1CCC[C@H]1C(=O)NCc2cc(Cl)ccc2CN,8.677780705
CHEMBL96599,ClC1=CN=C2N[C@@H](Cc3ccccc3)CNCCOCCOc4ccccc4CNC(=O)CN1C2=O,8.677780705
CHEMBL322205,CN[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)C(=O)c3nccs3,8.677780705
CHEMBL431814,CNC(=N)NCCC[C@H](NC(=O)CN(C)C(=O)CCc1ccccc1)B(O)O,8.677780705
CHEMBL190491,NCc1ccc(Cl)cc1CNC(=O)[C@@H]2CCCN2C(=O)C3(O)c4ccccc4c5c3ccc[n+]5[O-],8.677780705
CHEMBL322205,CN[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)C(=O)c3nccs3,8.677780705
CHEMBL606951,CCCCS(=O)(=O)N[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCNc3cc(Cl)nc(N)n3)B4O[C@@H]5CC6CC(C6(C)C)[C@]5(C)O4,8.677780705
CHEMBL198002,FC(F)(CNc1cccc2oc(Cc3ccccc3n4cnnn4)nc12)c5ccccn5,8.677780705
CHEMBL322205,CN[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)C(=O)c3nccs3,8.677780705
CHEMBL32549,CC1=CC2=C(NCN(CC3CC3)S2(=O)=O)C(=O)N1CC(=O)NCc4ccc(N)nc4C,8.677780705
CHEMBL360071,CNC(C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c2nc3ccccc3s2)(c4ccccc4)c5ccccc5,8.677780705
CHEMBL36272,Cc1cc(OCCCON=C(N)N)cc(OS(=O)(=O)c2ccccc2Cl)c1,8.677780705
CHEMBL270357,CCNC(=O)Cn1cnc(C)c1CN2C(=CC=C(NS(=O)(=O)Cc3ccccc3)C2=O)C,8.698970004
CHEMBL391640,C[C@H](N1CC[C@H](NS(=O)(=O)\C=C(/C)\c2ccc(Cl)s2)C1=O)C(=O)N3CCOCC3,8.698970004
CHEMBL176491,CN[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)NC(CCCN=C(N)N)C(=O)c3nc4ccc(cc4s3)C(=O)O,8.698970004
CHEMBL266349,NC(=N)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(=O)O)C3CCCCC3)cc1,8.698970004
CHEMBL194414,[O-][n+]1ccccc1C(F)(F)CNc2nccc3oc(Cc4ccccc4n5cnnn5)nc23,8.698970004
CHEMBL416754,[O-][n+]1ccccc1C(F)(F)CNC2=NC=C(Cl)N(CC(=O)NCc3cccc(Cl)c3Cl)C2=O,8.698970004
CHEMBL2371882,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H]2CCCCN2C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)c3ccc(cc3)C(C)(C)C)C(=O)N4CCC[C@H]4C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc5ccc(O)cc5)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)O,8.698970004
CHEMBL122894,NC1CCC(CNC(=O)[C@@H]2CCCN2C(=O)CC(c3ccccc3)c4ccccc4)CC1,8.698970004
CHEMBL1682695,COc1ccc(Cl)cc1CNC(=O)CN2C(=CN=C(NCCc3ccccn3)C2=O)C,8.698970004
CHEMBL176491,CN[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)NC(CCCN=C(N)N)C(=O)c3nc4ccc(cc4s3)C(=O)O,8.698970004
CHEMBL103692,N[C@H](Cc1ccccn1)C(=O)N2CCC[C@H]2CC(=O)NCc3ccccc3n4cncn4,8.698970004
CHEMBL352392,C[C@]12CC[C@@H](CCCc3ccccc3)C(=O)N1[C@@H](CS2)C(=O)NC(CCCN=C(N)N)C(=O)c4nccs4,8.698970004
CHEMBL82072,CN(C1CCCC1)C(=O)[C@H](Cc2ccc(cc2F)C(=N)NN)NS(=O)(=O)c3ccc4ccccc4c3,8.698970004
CHEMBL200573,N[C@H](C(c1ccccc1)c2ccccc2)C(=O)N3CCC[C@H]3C(=O)NC\C=C\c4c[nH]cn4,8.698970004
CHEMBL403929,CN[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCNC(=N)N)C(=O)c3nc4ccc(cc4s3)C(=O)O,8.698970004
CHEMBL391640,C[C@H](N1CC[C@H](NS(=O)(=O)\C=C(/C)\c2ccc(Cl)s2)C1=O)C(=O)N3CCOCC3,8.698970004
CHEMBL403929,CN[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCNC(=N)N)C(=O)c3nc4ccc(cc4s3)C(=O)O,8.698970004
CHEMBL372449,NCc1ccc(Cl)cc1CNC(=O)[C@@H]2CCCN2C(=O)C3(O)c4ccccc4c5cnccc35,8.698970004
CHEMBL344916,CCS(=O)(=O)N[C@H](CC1CCCCC1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCCN)C(=O)c3nccs3,8.698970004
CHEMBL344916,CCS(=O)(=O)N[C@H](CC1CCCCC1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCCN)C(=O)c3nccs3,8.698970004
CHEMBL1215083,NC(=N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)NCc3ccc(cc3)C(=N)N,8.71219827
CHEMBL257507,CC1=CC=C(NS(=O)(=O)Cc2ccccc2)C(=O)N1Cc3c(C)ncn3CC(=O)NN4CCOCC4,8.721246399
CHEMBL417635,CC1=CN=C(NCCc2ccccc2)C(=O)N1CC(=O)NC[C@@H]3CNC(=NC3)N,8.721246399
CHEMBL19511,Cc1cc(Cc2c(sc3cc(O)ccc23)c4ccc(OCCN5CCCC5)cc4)ccc1CN6CCCC6,8.721246399
CHEMBL312452,CC1=CC(N2N(C1)C(=O)C(Cc3ccccc3)(Cc4ccccc4)C2=O)C(=O)NC(CCCCN)C(=O)C(=O)NCCc5ccc(cc5)C(=O)N,8.723538196
CHEMBL1682764,COc1ccc(Cl)cc1CNC(=O)CN2C(=CN=C(NCCc3cccc[n+]3[O-])C2=O)Cl,8.744727495
CHEMBL320664,N[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2CC(=O)NCc3cc(Cl)ccc3n4cncn4,8.744727495
CHEMBL256450,CC1=CC=C(NS(=O)(=O)Cc2ccccc2)C(=O)N1Cc3c(C)ncn3CC(=O)NC4CC4,8.744727495
CHEMBL312011,CCCc1ccc(cc1)S(=O)(=O)N[C@@H](Cc2ccc(C(=N)NN)c(F)c2)C(=O)N(C)C3CCCC3,8.744727495
CHEMBL1682760,COc1ccc(C#N)c(CNC(=O)CN2C(=CN=C(NCCC3CCCCN3)C2=O)C)c1,8.744727495
CHEMBL2448360,CC1(C)[C@@H]2C[C@H]3OB(O[C@@]3(C)[C@H]1C2)[C@H](CCCCN)NC(=O)[C@@H]4CCCN4C(=O)c5ccc(Cc6ccccc6)cc5,8.744727495
CHEMBL332870,NC1CCC(CNC(=O)[C@@H]2CCCN2C(=O)CC(c3ccccc3)c4ccccn4)CC1,8.744727495
CHEMBL2373403,CC1(C)[C@@H]2C[C@H]3OB(O[C@@]3(C)[C@H]1C2)[C@H](CCCCN)NC(=O)Cn4nc(CC#N)nc4Cc5cccc(c5)[N+](=O)[O-],8.744727495
CHEMBL1682783,CC(C)CC1CCNCC1c2cc(C)cc(c2)C(=O)NCc3cc(Cl)ccc3n4cnnn4,8.744727495
CHEMBL7292,CS(=O)(=O)N[C@H](C(c1ccccc1)c2ccccc2)C(=O)N3CCC[C@H]3C(=O)NCc4csc(c4)C(=N)NN,8.744727495
CHEMBL286720,[O-][n+]1ccccc1C(F)(F)CNC2=NC=C(Cl)N(CC(=O)NCc3ccccc3OCC(F)(F)F)C2=O,8.744727495
CHEMBL32752,CC1=CC(=C(N)C(=O)N1CC(=O)NCc2ccc(N)nc2C)S(=O)(=O)CC3CC3,8.744727495
CHEMBL403310,NC(=N)NOCCNC(=O)Cc1c(F)c(NCC(F)(F)c2ccc(F)c(F)c2)ccc1C#N,8.744727495
CHEMBL312647,CN([C@@H](CCC(=O)O)C(=O)N1CCCC[C@H]1CCOC2CCN(CC2)C(=N)N)C3CCCCC3,8.744727495
CHEMBL250650,NC(=N)NOCCNC(=O)Cc1c(F)c(NCC(F)(F)c2ccc(Cl)cn2)ccc1Cl,8.744727495
CHEMBL317682,CN(CC(=O)N[C@@H](CCCCN)B(O)O)C(=O)CCc1ccccc1,8.76700389
CHEMBL317682,CN(CC(=O)N[C@@H](CCCCN)B(O)O)C(=O)CCc1ccccc1,8.76700389
CHEMBL284871,[O-][n+]1ccccc1C(F)(F)CNC2=NC=C(Cl)N(CC(=O)NCc3cc(F)ccc3C(F)(F)F)C2=O,8.769551079
CHEMBL33839,CC1=CC(=C(N)C(=O)N1CC(=O)NCc2ccc(N)nc2C)S(=O)(=O)c3cccs3,8.769551079
CHEMBL194486,C(CC1CCCCN1)Nc2nccc3oc(Cc4ccccc4n5cnnn5)nc23,8.769551079
CHEMBL32931,CC1=CC(=C(N)C(=O)N1CC(=O)NCc2ccc(N)nc2C)S(=O)(=O)NC3CCC3,8.769551079
CHEMBL1088332,NC(=N)NOCCNC(=O)CN1C(=CN=C(NCC(F)(F)c2ccccc2)C1=O)Cl,8.769551079
CHEMBL539241,COC(=O)C(O)(OC)C(CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc2ccccc2,8.769551079
CHEMBL403359,NC(=N)NOCCNC(=O)Cc1c(F)c(NCC(F)(F)c2cccc(Cl)c2)ccc1C#N,8.769551079
CHEMBL1682771,CC(C)CN(CC(C)C)C(=O)c1cc(C)cc(OCCc2ccccc2n3cnnn3)c1,8.769551079
CHEMBL264370,NC(=N)NCCC[C@H](NC(=O)c1ccc(cc1)c2ccccc2)B(O)O,8.769551079
CHEMBL353712,CC(=O)N[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCn3ccnc3N)B4O[C@@H]5CC6CC(C6(C)C)[C@]5(C)O4,8.769551079
CHEMBL439678,Clc1cccc(Cc2oc3ccnc(NCCC4CCCCN4)c3n2)c1,8.769551079
CHEMBL32471,CC1=CC(=C(N)C(=O)N1CC(=O)NCc2ccc(N)nc2C)S(=O)(=O)Cc3ccccc3,8.795880017
CHEMBL416912,COc1cccc(c1)S(=O)(=O)NC2=CC=CN(CC(=O)NCc3ccc(cc3OC)C(=N)N)C2=O,8.795880017
CHEMBL355730,CC1=CN=C(NCCc2ccccn2)C(=O)N1CC(=O)NCc3ccc4[nH]ccc4c3,8.795880017
CHEMBL366625,CN[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C[C@@H]3CCCN(C3)C(=N)N)C(=O)c4nc5ccccc5s4,8.795880017
CHEMBL366625,CN[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C[C@@H]3CCCN(C3)C(=N)N)C(=O)c4nc5ccccc5s4,8.795880017
CHEMBL330206,CC(C)N(CC(=O)N[C@@H](CCCCN)B(O)O)C(=O)CCc1ccccc1,8.795880017
CHEMBL22886,CN(CC(=O)N[C@@H](CCCCN)B(O)O)C(=O)c1ccccc1Sc2ccccc2,8.795880017
CHEMBL1682698,COc1ccc(C#N)c(CNC(=O)CN2C(=CN=C(NCCc3ccccn3)C2=O)C)c1,8.795880017
CHEMBL1682774,CC(C)CN(CC(C)C)C(=O)c1cc(C)cc(OCCc2cc(Cl)ccc2OCC(=O)NC3CCCNC3)c1,8.795880017
CHEMBL1682787,Cc1cc(cc(c1)C(=O)NCc2cc(Cl)ccc2n3cnnn3)N(CCN)C4CCCCC4,8.795880017
