id,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,pKi
CHEMBL236752,13.73553794,-0.235724238,13.73553794,0.118509919,0.409326817,509.61,478.362,509.2426899,194,0,0.276886393,-0.496765866,0.496765866,0.276886393,1,1.736842105,2.447368421,1.265640444,1462.499054,26.22503939,21.37810901,21.37810901,18.51237169,12.9400037,12.9400037,9.910654801,9.910654801,7.513502938,7.513502938,5.500441628,5.500441628,-4.14,808572464.2,24.21120915,9.963277886,4.419241721,221.411595,20.47696756,17.26130261,0,0,5.907179729,0,9.694446915,4.681802935,0,5.098681808,36.39820241,65.93020013,37.42986339,18.9011502,14.63792753,17.41242878,0,14.68039447,0,25.49036604,37.37764397,89.6172358,0,22.56380109,15.37044016,11.50524905,5.749511833,0,58.54213475,12.96557803,0,28.03618979,72.79640482,0,16.81428926,0,96.85,0,9.901064579,0,12.01114612,31.02212521,53.32497329,5.563451492,16.69151021,42.46456948,40.33042688,10.47053043,0,0,0,0,0,0,0,0,1.637408665,80.86259133,0.266666667,38,3,8,0,2,2,3,1,4,7,2,8,6,0,1,1,6,3.8996,147.6877,0,1,1,1,0,2,0,0,0,0,1,1,0,1,0,4,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.026872146
CHEMBL379960,14.36960092,-4.158831121,14.36960092,0.007521962,0.195990077,626.868,576.468,626.3614251,242,0,0.241372513,-0.383681993,0.383681993,0.241372513,0.909090909,1.477272727,1.977272727,2.013466572,1416.918945,32.76685576,27.02072612,27.8372227,20.65481065,15.5577781,17.04094135,12.58293636,14.23376048,8.160260645,9.763941661,5.535047164,7.421473575,-3.28,2084192611,35.20171001,15.13797688,8.668503656,262.6649326,21.26715442,11.87746061,0,21.83765061,0,0,14.99835797,8.417796984,4.722094864,0,71.87425854,65.46029083,38.16329874,4.895483476,18.00687135,27.6732704,5.409283606,14.52191433,11.46733495,89.49593051,32.72378203,64.21545987,0,0,16.18942982,0,0,0,74.63321855,26.03318714,5.409283606,99.95504204,41.29368589,0,0,0,162.68,16.06513198,18.00687135,0,46.72000248,56.69232826,16.69035448,0,34.06528774,39.82768294,18.56956926,16.87661856,0,-4.158831121,0,0,0,0,0,0,28.73920185,80.16962927,0.545454545,44,6,10,0,1,1,2,0,2,6,4,11,13,0,1,1,3,3.64017,175.429,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.026872146
CHEMBL2431614,13.77867916,-4.590695663,13.77867916,0.135206456,0.229472729,611.742,578.478,611.1759924,222,0,0.264920848,-0.48997876,0.48997876,0.264920848,0.880952381,1.619047619,2.30952381,1.771621103,1806.928794,30.49298858,23.69591581,25.32890897,19.94585732,13.36990297,16.50533144,9.640653839,13.53815039,6.266107957,9.586452886,4.294790212,7.059576058,-4.16,1366972409,30.79065332,12.78430764,6.998920532,245.6058943,14.79051451,10.9373243,21.3362768,0,15.93047088,0,9.778515705,21.55768883,0,0,31.18920547,74.18545678,23.46729763,23.35918543,31.10385706,42.22755872,0,9.706073385,0,49.63172297,17.67652418,84.68717639,0,11.49902367,19.51260938,5.687386275,11.49902367,0,46.19045418,24.65508147,0,39.30024112,88.91469185,0,10.77244843,0,140.76,36.70504832,21.63013115,0,16.75230347,29.3567434,16.8388155,25.12283841,36.65915542,38.9703128,15.02286199,9.473725908,0,-8.488607902,0,0,0,0,0,0,52.2069615,62.7816464,0.266666667,42,2,10,0,0,0,3,1,4,9,2,12,12,0,0,0,4,4.8726,160.979,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,5.026872146
CHEMBL267438,13.30444489,-3.963300747,13.30444489,0.013884784,0.278877421,543.993,521.817,543.1091655,192,0,0.311831255,-0.397504589,0.397504589,0.311831255,1.108108108,1.837837838,2.486486486,1.558618158,1512.119559,26.79431797,19.14164847,20.714074,17.48181948,10.71880779,12.64309174,8.181839017,10.11888409,5.584466477,6.897719141,3.692786661,4.570999001,-4.2,153391019.8,25.87986642,10.04540466,5.633692426,216.41845,26.93850075,5.817862778,0,15.62434196,5.907179729,6.031114512,4.794537184,23.33528643,0,0,41.02212089,30.33183534,29.30801967,27.86194447,22.84445994,50.77945934,0,10.30076712,16.02835394,16.91735591,17.59521249,71.38023199,0,11.12690298,27.2398859,16.29978624,0,11.60093989,43.19756197,19.65541692,0,11.98427311,70.84534339,5.022633314,11.12690298,0,204.88,27.56263621,18.00687135,0,23.67892428,33.11205907,0,18.32957771,42.46456948,0,20.77326846,33.04483717,0,2.021865736,0,0,0,0,0,0,23.8377459,74.58483281,0.130434783,37,8,12,0,1,1,2,1,3,8,5,14,7,0,0,0,4,1.8018,138.0964,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,6.096910013
CHEMBL91654,13.14634055,-0.112243481,13.14634055,0.001312212,0.500045209,350.426,328.25,350.1855093,134,0,0.328449957,-0.383682116,0.383682116,0.328449957,0.807692308,1.384615385,1.961538462,1.910142016,845.3627798,18.6814338,14.4046053,14.4046053,12.46923425,8.451091548,8.451091548,6.217509534,6.217509534,4.434063981,4.434063981,3.018181182,3.018181182,-3.35,820232.4454,17.47230332,7.264051998,3.51171575,151.7689338,11.46733495,11.67123957,0,0,0,6.031114512,20.61838667,4.794537184,0,0,12.13273414,49.23984566,35.59118834,0,4.794537184,29.07712663,10.81856721,0,11.46733495,12.84164325,22.88933227,59.65783953,0,0,21.26715442,16.16930973,0,0,30.7918669,0,10.81856721,23.96854623,48.53093655,0,0,0,123.29,0,4.794537184,0,17.70235408,24.2164158,24.2164158,0,40.1316548,18.19910121,0,22.28590217,0,0,0,0,0,0,0,0,0,62.66666667,0.210526316,26,6,7,0,1,1,2,0,2,3,4,7,4,0,1,1,3,2.48154,104.2382,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.031517051
CHEMBL151201,13.51545796,-4.787418875,13.51545796,0.036488252,0.349076854,544.555,521.371,544.1392109,198,0,0.43470178,-0.496754373,0.496754373,0.43470178,1.052631579,1.736842105,2.342105263,1.690556522,1597.724976,27.66456146,20.28222234,21.09871892,17.91738333,11.17587275,13.06728429,8.322947153,10.30710461,5.707502967,6.862442095,3.880689604,4.791814991,-4.16,233813650.4,26.89040902,10.30483704,5.554160452,216.3214546,15.78731903,11.44343983,15.53118113,0,5.907179729,6.176298517,4.794537184,13.09959992,18.26992695,0,30.33183534,47.52510539,30.11773042,17.69266729,31.12044227,21.43181914,0,9.780484743,5.733667477,17.6165384,18.68235533,89.7477123,0,22.56380109,15.78731903,18.85863142,5.749511833,0,37.47102818,22.55830806,0,21.74584467,77.6918883,0,16.81428926,0,116.31,27.61465938,26.38357931,0,28.50894043,28.50623338,10.93757212,37.44163288,36.39820241,0,10.41547041,10.47053043,0,-3.486089016,0,0,0,0,0,0,65.72395936,46.09546299,0.153846154,38,3,8,0,0,0,3,1,4,7,2,12,7,0,0,0,4,4.6812,135.9504,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.040958608
CHEMBL122854,12.19562162,-0.508526193,12.19562162,0.050784486,0.274587238,431.496,406.296,431.1957397,164,0,0.319171152,-0.457384225,0.457384225,0.319171152,0.9375,1.5625,2.1875,1.43427355,1067.053527,22.92407448,17.59210569,17.59210569,15.40188724,10.02039705,10.02039705,7.072054875,7.072054875,4.599776741,4.599776741,2.893974576,2.893974576,-4.33,13915208.83,22.35733827,10.62493809,6.595405091,185.8466619,26.42089624,17.33464345,0,5.907179729,0,6.031114512,10.20382079,4.794537184,0,0,30.33183534,61.01812524,11.25083777,12.58659724,14.32593732,23.4613003,5.409283606,10.63357721,5.733667477,12.96557803,11.86154501,89.98967487,0,11.49902367,26.42089624,10.48192346,11.49902367,0,24.31867043,4.794537184,5.409283606,24.09248101,78.86277189,0,0,0,129.33,6.031114512,9.589074368,0,24.32939675,17.0003496,11.31296332,0,24.26546827,61.52104082,15.95036581,15.87981404,0,0,0,0,0,0,0,0,0,78.16666667,0.125,32,6,8,0,0,0,3,0,3,4,5,8,8,0,0,0,3,3.76187,123.9952,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.040958608
CHEMBL552783,13.24055687,-0.227776229,13.24055687,0.008236826,0.193109216,456.57,426.33,456.2394016,174,0,0.267723254,-0.50725107,0.50725107,0.267723254,1,1.705882353,2.382352941,1.624134454,1364.297073,24.45745468,19.66965614,19.66965614,16.13004886,11.06985681,11.06985681,9.301301185,9.301301185,5.89806268,5.89806268,3.981008074,3.981008074,-4.1,39916597.91,23.07145998,9.034521548,4.793131783,198.7016477,20.72408312,22.96644589,0,0,5.907179729,0,14.68685165,0,0,0,36.39820241,47.52510539,24.03918852,26.65971667,9.901064579,28.33311072,5.409283606,14.36691911,5.733667477,13.08951281,21.14301595,95.18068729,0,5.749511833,15.53348694,5.687386275,5.749511833,0,42.55944251,13.08951281,5.409283606,27.17881965,72.79640482,0,10.90292493,0,104.13,0,9.901064579,0,17.49231135,29.73311651,21.12663456,5.687386275,24.26546827,40.96530206,38.59253869,11.14295108,0,0,0,0,0,0,0,0,2.602066531,75.06460014,0.185185185,34,5,7,0,0,0,3,1,4,4,4,7,7,0,0,0,4,3.80597,137.3411,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.041436117
CHEMBL181849,13.36617654,0.02162268,13.36617654,0.02162268,0.382890474,466.05,437.826,465.1641612,166,0,0.267671277,-0.34793543,0.34793543,0.267671277,1.09375,1.875,2.65625,1.415179244,1266.798909,22.24191173,18.47527511,20.04770064,15.47436689,11.28896078,12.48342183,8.946851483,10.55161521,6.485372151,7.80307512,4.68210056,6.011619039,-2.34,30239607.5,21.50281386,8.891337736,4.29445918,197.3293957,14.78379798,5.693927995,0,0,5.907179729,0,4.794537184,0,0,11.33678588,35.86640816,62.4071772,50.67581983,6.544756406,4.794537184,49.83397456,0,14.78379798,0,45.31755571,13.08951281,70.19101212,0,0,5.316788604,0,0,22.93772577,40.54738358,6.544756406,0,42.05473002,54.59730362,5.022633314,20.98906906,0,37.27,0,4.794537184,0,11.94902056,12.58659724,47.5506423,14.96329132,11.33678588,30.33183534,52.89674066,11.60093989,0,7.914628573,0,0,0,0,0,0,2.153010781,54.87680509,0.346153846,32,1,4,0,1,1,2,2,4,4,1,6,5,0,1,1,5,6.1603,135.0722,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.04383157
CHEMBL293657,10.34220306,0.033185538,10.34220306,0.033185538,0.439378847,295.342,278.206,295.1320768,112,0,0.166685141,-0.503788405,0.503788405,0.166685141,1.272727273,2.090909091,2.818181818,2.10487843,852.2313775,15.68986997,12.18137082,12.18137082,10.59655545,7.02158907,7.02158907,4.984046302,4.984046302,3.520763682,3.520763682,2.456917504,2.456917504,-2.95,139906.7911,14.00700205,5.442554215,2.369889764,127.4071693,20.56103635,5.835619786,11.49902367,0,0,0,5.409283606,0,0,0,6.066367068,43.32193961,22.02982792,12.30080996,9.843390349,16.73854472,5.409283606,4.983978521,5.733667477,6.9237372,6.606881965,48.02802097,0,22.75640315,10.47053043,0,11.49902367,0,22.53300767,0,5.409283606,12.48718869,42.46456948,0,22.16030442,0,95.12,0,5.106527395,0,11.58513162,23.48329678,16.59685293,0,12.13273414,37.25557254,4.983978521,15.87981404,0,0,0,0,0,0,0,0,0,51.83333333,0.117647059,22,5,5,0,0,0,2,1,3,3,4,5,4,0,0,0,3,3.22327,87.5846,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.045757491
CHEMBL81887,10.11857981,0.292313915,10.11857981,0.292313915,0.24280396,543.733,506.437,543.255563,204,0,0.212712338,-0.50791291,0.50791291,0.212712338,0.794871795,1.487179487,2.153846154,1.151308561,1358.195626,26.44273605,22.4794901,23.29598668,19.20864257,14.21249253,15.02898911,10.59045947,11.64265831,7.802497939,9.046401521,5.639204029,6.899245709,-3.13,1771241152,26.11114978,12.36846727,6.545023156,234.360844,14.5802533,24.7127876,0,5.879988336,0,0,9.799819462,4.983978521,0,11.33678588,6.066367068,116.4034603,41.35061218,0,14.5802533,21.42293001,0,14.78379798,0,32.10410811,52.48230236,71.92105017,0,27.81961069,9.473725908,0,17.379012,11.33678588,72.37262774,6.420821623,0,36.81018948,60.79414719,0,20.52674282,0,58.06,0,5.106527395,0,0,18.23638213,47.69355113,67.68913502,17.40315295,24.39594478,45.11563332,9.473725908,0,1.719950664,0,0,0,0,0,0,0,74.61338267,0.40625,39,1,6,0,2,2,2,2,4,7,1,7,11,0,2,2,6,6.2089,158.3068,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.045757491
CHEMBL43754,12.42279287,-3.599689282,12.42279287,0.235072436,0.631617451,362.495,336.287,362.1664137,136,0,0.261391137,-0.493510223,0.493510223,0.261391137,1,1.72,2.44,1.987668378,761.4936021,18.12310958,14.57178627,15.38828285,12.00916848,8.535363604,10.01852685,6.004642165,7.687044407,3.723776169,5.120975135,2.493891819,3.555335125,-2.05,348610.9167,19.27705576,9.437584523,6.398695436,149.8071661,10.47053043,5.749511833,0,0,10.02329115,0,4.722094864,8.417796984,0,0,31.04074445,56.13905662,6.066367068,17.18975171,13.15465994,15.71067743,0,0,5.733667477,37.50250717,17.87373323,54.09438804,0,5.749511833,15.1926253,5.687386275,5.749511833,0,21.56943535,10.02329115,6.9237372,31.24673798,53.42642002,0,0,0,81.42,10.02329115,8.417796984,0,4.895483476,18.04378007,37.79149439,0,42.46456948,12.99010427,4.722094864,10.47053043,0,-3.599689282,0,0,0,0,0,0,24.84558575,37.33743687,0.368421053,25,3,5,0,0,0,2,0,2,4,2,6,10,0,0,0,2,3.69372,101.4469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,5.045757491
CHEMBL325101,13.23315479,-3.98423668,13.23315479,0.007804528,0.203569119,530.628,504.42,530.1293766,190,0,0.326024805,-0.467663219,0.467663219,0.326024805,0.972222222,1.638888889,2.25,1.8413113,1486.996147,26.50986092,19.41742403,21.05041719,16.91887065,10.64994013,13.80542492,7.850880941,11.39357582,5.388518239,8.089077816,3.521839851,5.733418282,-3.74,57786599.31,26.85762423,10.89355467,6.473798715,209.6568294,10.47053043,12.38037619,0,20.04658231,0,5.969305288,14.50903678,21.97456771,0,0,54.59730362,35.74682581,11.12690298,23.4455209,26.36699411,37.53889366,5.409283606,0,10.87264121,11.3163051,23.71262355,83.9233078,0,11.12690298,15.17785721,5.687386275,0,0,48.0479266,35.99880407,5.409283606,11.12690298,77.6918883,0,11.12690298,0,173.71,32.560644,21.63013115,0,28.59216477,22.25380597,11.41501353,18.19910121,54.59730362,0,4.736862954,16.28192482,0,-7.905923878,0,0,0,0,0,0,51.19668299,55.87590756,0.166666667,36,5,10,0,0,0,3,0,3,7,3,12,10,0,0,0,3,1.83697,137.5621,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5.045757491
CHEMBL3951940,14.36493924,-0.674180891,14.36493924,0.046459321,0.235425452,589.7,554.42,589.280138,224,0,0.411133611,-0.448672958,0.448672958,0.411133611,1,1.840909091,2.613636364,1.431489215,1882.597267,30.9570902,25.16541712,25.16541712,21.17274419,14.48956687,14.48956687,11.35627368,11.35627368,8.207974594,8.207974594,5.86526721,5.86526721,-5.38,8987968282,28.72622312,11.71609863,5.657936312,255.3908599,20.68722877,11.85970361,0,5.907179729,0,6.093240071,14.79312872,9.778515705,5.098681808,0,31.18920547,77.02833686,61.27614182,12.30080996,14.32593732,39.96550356,0,19.664373,7.047671983,32.35197768,30.02179863,101.3775309,0,11.25737949,16.36724469,21.98717251,0,0,45.31934674,23.12382853,6.9237372,41.13729004,79.1237249,0,22.02982792,0,127.4,12.1350809,9.589074368,0,24.97672415,11.50524905,49.97102016,0,29.02307179,87.62518414,20.71623754,10.47053043,0,0,0,0,0,0,0,0,1.783824235,96.0495091,0.235294118,44,4,10,0,2,2,3,2,5,8,3,10,3,0,0,0,7,6.00332,172.2018,0,0,0,1,0,3,0,0,0,0,2,2,0,0,0,4,2,1,0,1,0,0,0,0,0,0,0,2,0,3,2,0,0,0,3,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.045757491
CHEMBL1824546,12.40889802,-3.71084525,12.40889802,0.207998349,0.365198424,480.977,459.809,480.1022892,168,0,0.254543022,-0.487087568,0.487087568,0.254543022,1,1.818181818,2.636363636,1.349338347,1354.90908,23.09780107,17.50441629,19.07684182,15.94942286,10.07418311,11.99846706,7.214390847,9.217134837,4.542675439,5.792380348,3.03576172,4.094317689,-3.62,35603520.65,22.56954921,10.33118874,6.93114261,196.8956357,4.736862954,18.05032179,0,0,10.02329115,0,4.722094864,13.09959992,0,5.098681808,65.34526153,41.46839136,11.08900038,23.83703834,13.15465994,33.38763743,0,14.99386984,0,13.15163837,4.722094864,112.3111318,0,5.749511833,9.458957818,5.687386275,5.749511833,11.60093989,23.41166682,23.17492952,0,16.82083098,90.46766755,5.022633314,6.076020107,0,86.11,10.02329115,8.417796984,0,6.606881965,34.26166731,10.97150358,6.076020107,53.21273948,36.52867891,15.03416177,16.33780284,0,2.220256467,0,0,0,0,0,0,26.5586998,49.24882151,0.083333333,33,1,7,0,0,0,3,1,4,6,1,9,9,0,0,0,4,4.9714,129.3685,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.050122296
CHEMBL327213,13.33347109,-3.996826386,13.33347109,0.088184671,0.183849883,537.558,514.374,537.1430525,196,0,0.309774564,-0.468871941,0.468871941,0.309774564,1.131578947,1.842105263,2.5,1.573600791,1556.433746,27.50142475,20.04179561,20.85829219,18.01982428,11.04665341,12.59297289,8.338363702,9.868208644,5.743523578,6.712570195,3.800966057,4.561629845,-4.69,265857951.8,26.37521757,10.35370475,5.501209918,216.9738594,15.30811901,5.835619786,0,21.57268125,5.907179729,5.969305288,20.31514658,23.52472776,0,0,41.55391514,12.13273414,41.06831473,24.13778764,27.58132289,39.39542024,5.409283606,9.967957042,16.02835394,23.33817753,12.42658615,72.05152667,0,11.12690298,16.18942982,5.948339281,0,0,54.52039218,29.18681706,5.409283606,23.96854623,70.97581989,0,11.12690298,0,212.8,33.9216486,18.00687135,0,23.10026417,27.96549097,0,31.63621882,36.39820241,0,20.44045837,25.85637636,0,-3.996826386,0,0,0,0,0,0,23.83273418,83.49742554,0.166666667,38,6,13,0,1,1,2,1,3,10,4,14,8,0,0,0,4,1.14007,136.532,0,0,0,1,0,2,0,0,0,0,2,2,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.050609993
CHEMBL399593,12.7374768,-0.169594697,12.7374768,0.104101716,0.729651009,445.972,421.78,445.1226903,158,0,0.261189533,-0.347241763,0.347241763,0.261189533,0.933333333,1.633333333,2.266666667,1.362463337,943.3593329,21.08721119,16.52672085,18.09914638,14.50804039,10.28582871,11.48028976,7.743928467,9.459012569,5.710515589,6.940435713,4.104770243,5.050997575,-2.38,9874764.87,20.87514034,9.183219804,4.677445271,184.1438942,15.53348694,0,0,5.907179729,11.81435946,0,14.38361155,0,0,11.33678588,11.60093989,68.50231053,36.30009745,9.213476209,14.38361155,46.34665123,0,10.63357721,0,50.6086114,11.44466614,51.17513011,0,0,15.53348694,5.687386275,0,22.93772577,36.34997725,4.794537184,0,58.55460279,36.39820241,4.336329016,0,0,78.51,0,14.38361155,0,29.80522085,21.19774932,44.3362508,11.33678588,29.165378,12.13273414,10.63357721,11.60093989,0,7.157385405,0,0,0,0,0,0,0.5751156,63.04527677,0.409090909,30,2,6,1,1,2,1,1,2,4,2,8,5,1,1,2,4,3.9993,118.3344,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.052027421
